Mother	Father	Mother_allele	Father_allele	Mother_FG	Father_FG	HV_dist	Category	Expected
Library008_barcode19	Library008_barcode29	Allele_043	Allele_043	FG02	FG02	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode19	Library008_barcode33	Allele_043	Allele_043	FG02	FG02	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode19	Library010_barcode14	Allele_043	Allele_043	FG02	FG02	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode19	Library010_barcode16	Allele_043	Allele_043	FG02	FG02	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode19	Library010_barcode41	Allele_043	Allele_043	FG02	FG02	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode21	Library008_barcode26	Allele_043	Allele_043	FG02	FG02	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode21	Library008_barcode29	Allele_043	Allele_043	FG02	FG02	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode21	Library008_barcode33	Allele_043	Allele_043	FG02	FG02	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode21	Library010_barcode14	Allele_043	Allele_043	FG02	FG02	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode21	Library010_barcode16	Allele_043	Allele_043	FG02	FG02	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode21	Library010_barcode41	Allele_043	Allele_043	FG02	FG02	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode26	Library008_barcode29	Allele_043	Allele_043	FG02	FG02	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode26	Library008_barcode33	Allele_043	Allele_043	FG02	FG02	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode26	Library010_barcode14	Allele_043	Allele_043	FG02	FG02	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode26	Library010_barcode16	Allele_043	Allele_043	FG02	FG02	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode26	Library010_barcode41	Allele_043	Allele_043	FG02	FG02	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode27	Library008_barcode28	Allele_046	Allele_046	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode27	Library008_barcode31	Allele_046	Allele_046	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode27	Library008_barcode89	Allele_046	Allele_046	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode27	Library010_barcode15	Allele_046	Allele_046	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode27	Library010_barcode18	Allele_046	Allele_046	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode27	Library010_barcode45	Allele_046	Allele_040	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode28	Library008_barcode31	Allele_046	Allele_046	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode28	Library008_barcode89	Allele_046	Allele_046	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode28	Library010_barcode15	Allele_046	Allele_046	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode28	Library010_barcode18	Allele_046	Allele_046	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode28	Library010_barcode45	Allele_046	Allele_040	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode29	Library008_barcode33	Allele_043	Allele_043	FG02	FG02	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode29	Library010_barcode14	Allele_043	Allele_043	FG02	FG02	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode29	Library010_barcode16	Allele_043	Allele_043	FG02	FG02	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode29	Library010_barcode41	Allele_043	Allele_043	FG02	FG02	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode30	Library008_barcode33	Allele_043	Allele_043	FG02	FG02	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode30	Library010_barcode14	Allele_043	Allele_043	FG02	FG02	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode30	Library010_barcode16	Allele_043	Allele_043	FG02	FG02	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode30	Library010_barcode41	Allele_043	Allele_043	FG02	FG02	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode31	Library008_barcode89	Allele_046	Allele_046	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode31	Library010_barcode15	Allele_046	Allele_046	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode31	Library010_barcode18	Allele_046	Allele_046	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode31	Library010_barcode45	Allele_046	Allele_040	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode33	Library010_barcode14	Allele_043	Allele_043	FG02	FG02	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode33	Library010_barcode16	Allele_043	Allele_043	FG02	FG02	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode33	Library010_barcode41	Allele_043	Allele_043	FG02	FG02	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode34	Library010_barcode14	Allele_043	Allele_043	FG02	FG02	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode34	Library010_barcode16	Allele_043	Allele_043	FG02	FG02	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode34	Library010_barcode41	Allele_043	Allele_043	FG02	FG02	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode89	Library008_barcode90	Allele_046	Allele_046	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode89	Library010_barcode15	Allele_046	Allele_046	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode89	Library010_barcode18	Allele_046	Allele_046	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode89	Library010_barcode45	Allele_046	Allele_040	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode90	Library010_barcode15	Allele_046	Allele_046	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode90	Library010_barcode18	Allele_046	Allele_046	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode90	Library010_barcode45	Allele_046	Allele_040	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode91	Library010_barcode15	Allele_046	Allele_046	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode91	Library010_barcode18	Allele_046	Allele_046	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library008_barcode91	Library010_barcode45	Allele_046	Allele_040	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode01	Library010_barcode15	Allele_046	Allele_046	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode01	Library010_barcode18	Allele_046	Allele_046	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode01	Library010_barcode45	Allele_046	Allele_040	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode02	Library010_barcode15	Allele_046	Allele_046	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode02	Library010_barcode18	Allele_046	Allele_046	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode02	Library010_barcode45	Allele_046	Allele_040	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode05	Library010_barcode15	Allele_046	Allele_046	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode05	Library010_barcode18	Allele_046	Allele_046	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode05	Library010_barcode45	Allele_046	Allele_040	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode10	Library010_barcode15	Allele_046	Allele_046	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode10	Library010_barcode18	Allele_046	Allele_046	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode10	Library010_barcode45	Allele_046	Allele_040	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode11	Library010_barcode15	Allele_028	Allele_046	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode11	Library010_barcode18	Allele_028	Allele_046	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode11	Library010_barcode45	Allele_028	Allele_040	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode14	Library010_barcode16	Allele_043	Allele_043	FG02	FG02	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode14	Library010_barcode41	Allele_043	Allele_043	FG02	FG02	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode15	Library010_barcode18	Allele_046	Allele_046	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode15	Library010_barcode45	Allele_046	Allele_040	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode16	Library010_barcode41	Allele_043	Allele_043	FG02	FG02	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode18	Library010_barcode19	Allele_046	Allele_018	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode18	Library010_barcode45	Allele_046	Allele_040	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode19	Library010_barcode45	Allele_018	Allele_040	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode20	Library010_barcode45	Allele_018	Allele_040	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode22	Library010_barcode45	Allele_046	Allele_040	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode24	Library010_barcode45	Allele_046	Allele_040	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode29	Library010_barcode45	Allele_017	Allele_040	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode32	Library010_barcode45	Allele_040	Allele_040	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode33	Library010_barcode45	Allele_040	Allele_040	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode36	Library010_barcode45	Allele_017	Allele_040	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode45	Library010_barcode49	Allele_040	Allele_016	FG01	FG01	0.0	Compatible_within	Compatible — within-class but substantial HV divergence
Library001_barcode04	Library001_barcode05	Allele_020	Allele_021	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library001_barcode04	Library006_barcode66	Allele_020	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library001_barcode05	Library001_barcode10	Allele_021	Allele_039	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library001_barcode05	Library002_barcode44	Allele_021	Allele_046	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library001_barcode05	Library002_barcode50	Allele_021	Allele_046	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library001_barcode05	Library003_barcode67	Allele_021	Allele_018	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library001_barcode05	Library004_barcode83	Allele_021	Allele_039	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library001_barcode05	Library005_barcode08	Allele_021	Allele_013	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library001_barcode05	Library005_barcode28	Allele_021	Allele_039	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library001_barcode05	Library005_barcode32	Allele_021	Allele_046	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library001_barcode05	Library006_barcode42	Allele_021	Allele_046	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library001_barcode05	Library006_barcode51	Allele_021	Allele_046	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library001_barcode05	Library008_barcode03	Allele_021	Allele_046	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library001_barcode05	Library008_barcode27	Allele_021	Allele_046	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library001_barcode05	Library008_barcode31	Allele_021	Allele_046	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library001_barcode05	Library008_barcode89	Allele_021	Allele_046	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library001_barcode05	Library010_barcode15	Allele_021	Allele_046	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library001_barcode05	Library010_barcode18	Allele_021	Allele_046	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library001_barcode05	Library010_barcode45	Allele_021	Allele_040	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library001_barcode06	Library006_barcode66	Allele_006	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library001_barcode07	Library006_barcode66	Allele_046	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library001_barcode10	Library006_barcode66	Allele_039	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library001_barcode12	Library006_barcode66	Allele_044	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library001_barcode13	Library006_barcode66	Allele_027	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library001_barcode16	Library006_barcode66	Allele_046	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library001_barcode19	Library006_barcode66	Allele_022	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library001_barcode20	Library006_barcode66	Allele_018	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library002_barcode23	Library006_barcode66	Allele_020	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library002_barcode36	Library006_barcode66	Allele_020	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library002_barcode37	Library006_barcode66	Allele_040	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library002_barcode44	Library006_barcode66	Allele_046	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library002_barcode46	Library006_barcode66	Allele_018	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library002_barcode50	Library006_barcode66	Allele_046	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library002_barcode57	Library006_barcode66	Allele_039	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library002_barcode58	Library006_barcode66	Allele_018	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library003_barcode67	Library006_barcode66	Allele_018	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library003_barcode68	Library006_barcode66	Allele_018	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library003_barcode69	Library006_barcode66	Allele_039	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library003_barcode70	Library006_barcode66	Allele_018	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library003_barcode71	Library006_barcode66	Allele_018	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library003_barcode72	Library006_barcode66	Allele_024	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library003_barcode73	Library006_barcode66	Allele_039	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library004_barcode83	Library006_barcode66	Allele_039	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library004_barcode84	Library006_barcode66	Allele_013	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library004_barcode86	Library006_barcode66	Allele_026	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library004_barcode88	Library006_barcode66	Allele_046	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library005_barcode01	Library006_barcode66	Allele_046	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library005_barcode08	Library006_barcode66	Allele_013	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library005_barcode09	Library006_barcode66	Allele_013	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library005_barcode11	Library006_barcode66	Allele_032	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library005_barcode15	Library006_barcode66	Allele_013	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library005_barcode16	Library006_barcode66	Allele_034	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library005_barcode18	Library006_barcode66	Allele_016	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library005_barcode19	Library006_barcode66	Allele_032	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library005_barcode26	Library006_barcode66	Allele_024	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library005_barcode28	Library006_barcode66	Allele_039	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library005_barcode32	Library006_barcode66	Allele_046	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library006_barcode42	Library006_barcode66	Allele_046	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library006_barcode43	Library006_barcode66	Allele_034	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library006_barcode46	Library006_barcode66	Allele_035	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library006_barcode47	Library006_barcode66	Allele_028	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library006_barcode48	Library006_barcode66	Allele_046	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library006_barcode51	Library006_barcode66	Allele_046	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library006_barcode53	Library006_barcode66	Allele_039	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library006_barcode57	Library006_barcode66	Allele_045	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library006_barcode58	Library006_barcode66	Allele_046	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library006_barcode60	Library006_barcode66	Allele_046	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library006_barcode61	Library006_barcode66	Allele_046	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library006_barcode62	Library006_barcode66	Allele_046	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library006_barcode63	Library006_barcode66	Allele_040	Allele_042	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library006_barcode66	Library007_barcode67	Allele_042	Allele_039	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library006_barcode66	Library008_barcode03	Allele_042	Allele_046	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library006_barcode66	Library008_barcode27	Allele_042	Allele_046	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library006_barcode66	Library008_barcode31	Allele_042	Allele_046	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library006_barcode66	Library008_barcode89	Allele_042	Allele_046	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library006_barcode66	Library010_barcode15	Allele_042	Allele_046	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library006_barcode66	Library010_barcode18	Allele_042	Allele_046	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library006_barcode66	Library010_barcode45	Allele_042	Allele_040	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library007_barcode71	Library008_barcode03	Allele_037	Allele_046	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library007_barcode71	Library008_barcode27	Allele_037	Allele_046	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library007_barcode71	Library008_barcode31	Allele_037	Allele_046	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library007_barcode71	Library008_barcode89	Allele_037	Allele_046	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library007_barcode71	Library010_barcode10	Allele_037	Allele_046	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library007_barcode71	Library010_barcode15	Allele_037	Allele_046	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library007_barcode71	Library010_barcode18	Allele_037	Allele_046	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library007_barcode71	Library010_barcode45	Allele_037	Allele_040	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode06	Library010_barcode15	Allele_052	Allele_046	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode06	Library010_barcode18	Allele_052	Allele_046	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode06	Library010_barcode45	Allele_052	Allele_040	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode08	Library010_barcode15	Allele_003	Allele_046	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode08	Library010_barcode18	Allele_003	Allele_046	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode08	Library010_barcode45	Allele_003	Allele_040	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode27	Library010_barcode45	Allele_003	Allele_040	FG01	FG01	0.0122	Compatible_within	Compatible — within-class but substantial HV divergence
Library004_barcode89	Library005_barcode08	Allele_030	Allele_013	FG01	FG01	0.0244	Compatible_within	Compatible — within-class but substantial HV divergence
Library004_barcode89	Library005_barcode28	Allele_030	Allele_039	FG01	FG01	0.0244	Compatible_within	Compatible — within-class but substantial HV divergence
Library004_barcode89	Library005_barcode32	Allele_030	Allele_046	FG01	FG01	0.0244	Compatible_within	Compatible — within-class but substantial HV divergence
Library004_barcode89	Library006_barcode42	Allele_030	Allele_046	FG01	FG01	0.0244	Compatible_within	Compatible — within-class but substantial HV divergence
Library004_barcode89	Library006_barcode51	Allele_030	Allele_046	FG01	FG01	0.0244	Compatible_within	Compatible — within-class but substantial HV divergence
Library004_barcode89	Library008_barcode03	Allele_030	Allele_046	FG01	FG01	0.0244	Compatible_within	Compatible — within-class but substantial HV divergence
Library004_barcode89	Library008_barcode27	Allele_030	Allele_046	FG01	FG01	0.0244	Compatible_within	Compatible — within-class but substantial HV divergence
Library004_barcode89	Library008_barcode31	Allele_030	Allele_046	FG01	FG01	0.0244	Compatible_within	Compatible — within-class but substantial HV divergence
Library004_barcode89	Library008_barcode89	Allele_030	Allele_046	FG01	FG01	0.0244	Compatible_within	Compatible — within-class but substantial HV divergence
Library004_barcode89	Library010_barcode10	Allele_030	Allele_046	FG01	FG01	0.0244	Compatible_within	Compatible — within-class but substantial HV divergence
Library004_barcode89	Library010_barcode15	Allele_030	Allele_046	FG01	FG01	0.0244	Compatible_within	Compatible — within-class but substantial HV divergence
Library004_barcode89	Library010_barcode18	Allele_030	Allele_046	FG01	FG01	0.0244	Compatible_within	Compatible — within-class but substantial HV divergence
Library004_barcode89	Library010_barcode45	Allele_030	Allele_040	FG01	FG01	0.0244	Compatible_within	Compatible — within-class but substantial HV divergence
Library007_barcode71	Library010_barcode27	Allele_037	Allele_003	FG01	FG01	0.0244	Compatible_within	Compatible — within-class but substantial HV divergence
Library004_barcode89	Library006_barcode66	Allele_030	Allele_042	FG01	FG01	0.0366	Compatible_within	Compatible — within-class but substantial HV divergence
Library004_barcode89	Library010_barcode27	Allele_030	Allele_003	FG01	FG01	0.0366	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode09	Library010_barcode15	Allele_002	Allele_046	FG01	FG01	0.0366	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode09	Library010_barcode18	Allele_002	Allele_046	FG01	FG01	0.0366	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode09	Library010_barcode45	Allele_002	Allele_040	FG01	FG01	0.0366	Compatible_within	Compatible — within-class but substantial HV divergence
Library010_barcode26	Library010_barcode45	Allele_002	Allele_040	FG01	FG01	0.0366	Compatible_within	Compatible — within-class but substantial HV divergence
Library001_barcode08	Library007_barcode71	Allele_043	Allele_037	FG02	FG01	0.9634	Compatible_cross	Compatible — between-class positive control (guaranteed distinct)
Library002_barcode39	Library007_barcode71	Allele_043	Allele_037	FG02	FG01	0.9634	Compatible_cross	Compatible — between-class positive control (guaranteed distinct)
Library002_barcode47	Library007_barcode71	Allele_043	Allele_037	FG02	FG01	0.9634	Compatible_cross	Compatible — between-class positive control (guaranteed distinct)
Library003_barcode60	Library007_barcode71	Allele_043	Allele_037	FG02	FG01	0.9634	Compatible_cross	Compatible — between-class positive control (guaranteed distinct)
Library003_barcode77	Library007_barcode71	Allele_043	Allele_037	FG02	FG01	0.9634	Compatible_cross	Compatible — between-class positive control (guaranteed distinct)
Library004_barcode79	Library007_barcode71	Allele_043	Allele_037	FG02	FG01	0.9634	Compatible_cross	Compatible — between-class positive control (guaranteed distinct)
